author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,dataset
"Freeman, Mary Eleanor Wilkins",Freeman,Mary Eleanor Wilkins,not_applicable,1852,1930,25,0.000413551,project_gutenberg
"Gogol, Nikolai Vasilevich",Gogol,Nikolai Vasilevich,not_applicable,1809,1852,25,0.000413551,project_gutenberg
"Päivärinta, Pietari",Päivärinta,Pietari,not_applicable,1827,1913,25,0.000413551,project_gutenberg
"Baroja, Pío",Baroja,Pío,not_applicable,1872,1956,25,0.000413551,project_gutenberg
"Blackmore, R. D. (Richard Doddridge)",Blackmore,R. D. (Richard Doddridge),not_applicable,1825,1900,25,0.000413551,project_gutenberg
"Johnson, Samuel",Johnson,Samuel,not_applicable,1709,1784,25,0.000413551,project_gutenberg
"Coleridge, Samuel Taylor",Coleridge,Samuel Taylor,not_applicable,1772,1834,25,0.000413551,project_gutenberg
"May, Sophie",May,Sophie,not_applicable,1833,1906,25,0.000413551,project_gutenberg
"Brehm, Alfred Edmund",Brehm,Alfred Edmund,not_applicable,1829,1884,24,0.000397009,project_gutenberg
"Blackwood, Algernon",Blackwood,Algernon,not_applicable,1869,1951,24,0.000397009,project_gutenberg
"Young, Clarence",Young,Clarence,not_applicable,no_birthdate,no_deathdate,24,0.000397009,project_gutenberg
"Brinton, Daniel G. (Daniel Garrison)",Brinton,Daniel G. (Daniel Garrison),not_applicable,1837,1899,24,0.000397009,project_gutenberg
"Wilcox, Ella Wheeler",Wilcox,Ella Wheeler,not_applicable,1850,1919,24,0.000397009,project_gutenberg
"Orczy, Emmuska Orczy, Baroness",Orczy,Emmuska,not_applicable,1865,1947,24,0.000397009,project_gutenberg
"Gissing, George",Gissing,George,not_applicable,1857,1903,24,0.000397009,project_gutenberg
"Pyle, Howard",Pyle,Howard,not_applicable,1853,1911,24,0.000397009,project_gutenberg
"Smith, J. Jay (John Jay)",Smith,J. Jay (John Jay),not_applicable,1798,1881,24,0.000397009,project_gutenberg
"Grimm, Jacob",Grimm,Jacob,not_applicable,1785,1863,24,0.000397009,project_gutenberg
"Edgeworth, Maria",Edgeworth,Maria,not_applicable,1767,1849,24,0.000397009,project_gutenberg
"Grimm, Wilhelm",Grimm,Wilhelm,not_applicable,1786,1859,24,0.000397009,project_gutenberg
Ouida,not_applicable,Ouida,not_applicable,1839,1908,24,0.000397009,project_gutenberg
"Emerson, Alice B.",Emerson,Alice B.,not_applicable,no_birthdate,no_deathdate,23,0.000380467,project_gutenberg
"Järnefelt, Arvid",Järnefelt,Arvid,not_applicable,1861,1932,23,0.000380467,project_gutenberg
"Sumner, Charles",Sumner,Charles,not_applicable,1811,1874,23,0.000380467,project_gutenberg
"Bellamy, Edward",Bellamy,Edward,not_applicable,1850,1898,23,0.000380467,project_gutenberg
"Beaumont, Francis",Beaumont,Francis,not_applicable,1584,1616,23,0.000380467,project_gutenberg
"Caine, Hall, Sir",Caine,Hall,not_applicable,1853,1931,23,0.000380467,project_gutenberg
"Garland, Hamlin",Garland,Hamlin,not_applicable,1860,1940,23,0.000380467,project_gutenberg
"Malot, Hector",Malot,Hector,not_applicable,1830,1907,23,0.000380467,project_gutenberg
"Church, J. (John)",Church,J. (John),not_applicable,no_birthdate,no_deathdate,23,0.000380467,project_gutenberg
"Couperus, Louis",Couperus,Louis,not_applicable,1863,1923,23,0.000380467,project_gutenberg
"Beethoven, Ludwig van",Beethoven,Ludwig van,not_applicable,1770,1827,23,0.000380467,project_gutenberg
"Penrose, Margaret",Penrose,Margaret,not_applicable,no_birthdate,no_deathdate,23,0.000380467,project_gutenberg
"Luther, Martin",Luther,Martin,not_applicable,1483,1546,23,0.000380467,project_gutenberg
"Vaizey, George de Horne, Mrs.",de Horne Vaizey,George,Mrs,1857,1917,23,0.000380467,project_gutenberg
"Heyse, Paul",Heyse,Paul,not_applicable,1830,1914,23,0.000380467,project_gutenberg
"Bourget, Paul",Bourget,Paul,not_applicable,1852,1935,23,0.000380467,project_gutenberg
"Barr, Robert",Barr,Robert,not_applicable,1850,1912,23,0.000380467,project_gutenberg
"Darío, Rubén",Darío,Rubén,not_applicable,1867,1916,23,0.000380467,project_gutenberg
"Marlowe, Stephen",Marlowe,Stephen,not_applicable,1928,2008,23,0.000380467,project_gutenberg
"White, Stewart Edward",White,Stewart Edward,not_applicable,1873,1946,23,0.000380467,project_gutenberg
"Crane, Walter",Crane,Walter,not_applicable,1845,1915,23,0.000380467,project_gutenberg
"Thiers, Adolphe",Thiers,Adolphe,not_applicable,1797,1877,22,0.000363925,project_gutenberg
"Barrili, Anton Giulio",Barrili,Anton Giulio,not_applicable,1836,1908,22,0.000363925,project_gutenberg
"De Amicis, Edmondo",De Amicis,Edmondo,not_applicable,1846,1908,22,0.000363925,project_gutenberg
"Butler, Ellis Parker",Butler,Ellis Parker,not_applicable,1869,1937,22,0.000363925,project_gutenberg
"Holt, Emily Sarah",Holt,Emily Sarah,not_applicable,1836,1893,22,0.000363925,project_gutenberg
"Guizot, François",Guizot,François,not_applicable,1787,1874,22,0.000363925,project_gutenberg
"Moore, Frank Frankfort",Moore,Frank Frankfort,not_applicable,1855,1931,22,0.000363925,project_gutenberg
"Leiber, Fritz",Leiber,Fritz,not_applicable,1910,1992,22,0.000363925,project_gutenberg
"Stacpoole, H. De Vere (Henry De Vere)",Stacpoole,H. De Vere (Henry De Vere),not_applicable,1863,1951,22,0.000363925,project_gutenberg
"MacGrath, Harold",MacGrath,Harold,not_applicable,1871,1932,22,0.000363925,project_gutenberg
"Fletcher, J. S. (Joseph Smith)",Fletcher,J. S. (Joseph Smith),not_applicable,1863,1935,22,0.000363925,project_gutenberg
"Riley, James Whitcomb",Riley,James Whitcomb,not_applicable,1849,1916,22,0.000363925,project_gutenberg
"Mühlbach, L. (Luise)",Mühlbach,L. (Luise),not_applicable,1814,1873,22,0.000363925,project_gutenberg
"Hearn, Lafcadio",Hearn,Lafcadio,not_applicable,1850,1904,22,0.000363925,project_gutenberg
"Cicero, Marcus Tullius",Cicero,Marcus Tullius,not_applicable,106 BC,43 BC,22,0.000363925,project_gutenberg
"Holley, Marietta",Holley,Marietta,not_applicable,1836,1926,22,0.000363925,project_gutenberg
"Sinclair, May",Sinclair,May,not_applicable,1863,1946,22,0.000363925,project_gutenberg
"Kock, Paul de",Kock,Paul de,not_applicable,1793,1871,22,0.000363925,project_gutenberg
"Sabatini, Rafael",Sabatini,Rafael,not_applicable,1875,1950,22,0.000363925,project_gutenberg
"Speight, T. W. (Thomas Wilkinson)",Speight,T. W. (Thomas Wilkinson),not_applicable,1830,1915,22,0.000363925,project_gutenberg
"Storm, Theodor",Storm,Theodor,not_applicable,1817,1888,22,0.000363925,project_gutenberg
"Raine, William MacLeod",Raine,William MacLeod,not_applicable,1871,1954,22,0.000363925,project_gutenberg
Euripides,not_applicable,Euripides,not_applicable,no_birthdate,406 BC,22,0.000363925,project_gutenberg
"Mason, A. E. W. (Alfred Edward Woodley)",Mason,A. E. W. (Alfred Edward Woodley),not_applicable,1865,1948,21,0.000347383,project_gutenberg
"Griffiths, Arthur",Griffiths,Arthur,not_applicable,1838,1908,21,0.000347383,project_gutenberg
"Phillpotts, Eden",Phillpotts,Eden,not_applicable,1862,1960,21,0.000347383,project_gutenberg
"Goncourt, Edmond de",Goncourt,Edmond de,not_applicable,1822,1896,21,0.000347383,project_gutenberg
"Leino, Eino",Leino,Eino,not_applicable,1878,1926,21,0.000347383,project_gutenberg
"Hubbard, Elbert",Hubbard,Elbert,not_applicable,1856,1915,21,0.000347383,project_gutenberg
"Pardo Bazán, Emilia, condesa de",de Pardo Bazán,Emilia,not_applicable,1852,1921,21,0.000347383,project_gutenberg
"Seton, Ernest Thompson",Seton,Ernest Thompson,not_applicable,1860,1946,21,0.000347383,project_gutenberg
"Home, Gordon",Home,Gordon,not_applicable,1878,1969,21,0.000347383,project_gutenberg
"Conscience, Hendrik",Conscience,Hendrik,not_applicable,1812,1883,21,0.000347383,project_gutenberg
"Longfellow, Henry Wadsworth",Longfellow,Henry Wadsworth,not_applicable,1807,1882,21,0.000347383,project_gutenberg
"Ritchie, J. Ewing (James Ewing)",Ritchie,J. Ewing (James Ewing),not_applicable,1820,1898,21,0.000347383,project_gutenberg
"Wassermann, Jakob",Wassermann,Jakob,not_applicable,1873,1934,21,0.000347383,project_gutenberg
"Rousseau, Jean-Jacques",Rousseau,Jean-Jacques,not_applicable,1712,1778,21,0.000347383,project_gutenberg
"Dryden, John",Dryden,John,not_applicable,1631,1700,21,0.000347383,project_gutenberg
"Cawein, Madison Julius",Cawein,Madison Julius,not_applicable,1865,1914,21,0.000347383,project_gutenberg
"Wade, Mary Hazelton Blanchard",Wade,Mary Hazelton Blanchard,not_applicable,1860,1936,21,0.000347383,project_gutenberg
"Holmes, Mary Jane",Holmes,Mary Jane,not_applicable,1825,1907,21,0.000347383,project_gutenberg
"Herford, Oliver",Herford,Oliver,not_applicable,1863,1935,21,0.000347383,project_gutenberg
"Marsh, Richard",Marsh,Richard,not_applicable,1857,1915,21,0.000347383,project_gutenberg
"Butler, Samuel",Butler,Samuel,not_applicable,1835,1902,21,0.000347383,project_gutenberg
"Roosevelt, Theodore",Roosevelt,Theodore,not_applicable,1858,1919,21,0.000347383,project_gutenberg
"De Quincey, Thomas",De Quincey,Thomas,not_applicable,1785,1859,21,0.000347383,project_gutenberg
"Carleton, William",Carleton,William,not_applicable,1794,1869,21,0.000347383,project_gutenberg
"Black, William",Black,William,not_applicable,1841,1898,21,0.000347383,project_gutenberg
"Ainsworth, William Harrison",Ainsworth,William Harrison,not_applicable,1805,1882,21,0.000347383,project_gutenberg
United States. Central Intelligence Agency,United States.,Central Intelligence Agency,not_applicable,no_birthdate,no_deathdate,21,0.000347383,project_gutenberg
"Maclaren, Alexander",Maclaren,Alexander,not_applicable,1826,1910,20,0.000330841,project_gutenberg
"Douglas, Amanda M.",Douglas,Amanda M.,not_applicable,1831,1916,20,0.000330841,project_gutenberg
"Besant, Annie",Besant,Annie,not_applicable,1847,1933,20,0.000330841,project_gutenberg
"Schopenhauer, Arthur",Schopenhauer,Arthur,not_applicable,1788,1860,20,0.000330841,project_gutenberg
"Steel, Flora Annie Webster",Steel,Flora Annie Webster,not_applicable,1847,1929,20,0.000330841,project_gutenberg
"Baker, George M. (George Melville)",Baker,George M. (George Melville),not_applicable,1832,1890,20,0.000330841,project_gutenberg
"Masefield, John",Masefield,John,not_applicable,1878,1967,20,0.000330841,project_gutenberg
"Rizal, José",Rizal,José,not_applicable,1861,1896,20,0.000330841,project_gutenberg
"Ewing, Juliana Horatia Gatty",Ewing,Juliana Horatia Gatty,not_applicable,1841,1885,20,0.000330841,project_gutenberg
"Krohn, Julius",Krohn,Julius,not_applicable,1835,1888,20,0.000330841,project_gutenberg
"Leslie, Madeline",Leslie,Madeline,not_applicable,1815,1893,20,0.000330841,project_gutenberg
"Catherwood, Mary Hartwell",Catherwood,Mary Hartwell,not_applicable,1847,1902,20,0.000330841,project_gutenberg
"Ballou, Maturin M. (Maturin Murray)",Ballou,Maturin M. (Maturin Murray),not_applicable,1820,1895,20,0.000330841,project_gutenberg
"Gourmont, Remy de",Gourmont,Remy de,not_applicable,1858,1915,20,0.000330841,project_gutenberg
"Jefferies, Richard",Jefferies,Richard,not_applicable,1848,1887,20,0.000330841,project_gutenberg
"Sheckley, Robert",Sheckley,Robert,not_applicable,1928,2005,20,0.000330841,project_gutenberg
"Crockett, S. R. (Samuel Rutherford)",Crockett,S. R. (Samuel Rutherford),not_applicable,1860,1914,20,0.000330841,project_gutenberg
"Jefferson, Thomas",Jefferson,Thomas,not_applicable,1743,1826,20,0.000330841,project_gutenberg
"Honig, Winfried",Honig,Winfried,not_applicable,no_birthdate,no_deathdate,20,0.000330841,project_gutenberg
Stendhal,not_applicable,Stendhal,not_applicable,1783,1842,20,0.000330841,project_gutenberg
Xenophon,not_applicable,Xenophon,not_applicable,431 BC,355 BC,20,0.000330841,project_gutenberg
"Pimentel, Alberto",Pimentel,Alberto,not_applicable,1849,1925,19,0.000314299,project_gutenberg
"Disraeli, Benjamin, Earl of Beaconsfield",Disraeli,Benjamin,not_applicable,1804,1881,19,0.000314299,project_gutenberg
"Werner, E.",Werner,E.,not_applicable,1838,1918,19,0.000314299,project_gutenberg
"Hoffmann, E. T. A. (Ernst Theodor Amadeus)",Hoffmann,E. T. A. (Ernst Theodor Amadeus),not_applicable,1776,1822,19,0.000314299,project_gutenberg
"Roe, Edward Payson",Roe,Edward Payson,not_applicable,1838,1888,19,0.000314299,project_gutenberg
"Glyn, Elinor",Glyn,Elinor,not_applicable,1864,1943,19,0.000314299,project_gutenberg
"Everett-Green, Evelyn",Everett-Green,Evelyn,not_applicable,1856,1932,19,0.000314299,project_gutenberg
"Webster, Frank V.",Webster,Frank V.,not_applicable,no_birthdate,no_deathdate,19,0.000314299,project_gutenberg
"Eggleston, George Cary",Eggleston,George Cary,not_applicable,1839,1911,19,0.000314299,project_gutenberg
"Sudermann, Hermann",Sudermann,Hermann,not_applicable,1857,1928,19,0.000314299,project_gutenberg
"Walpole, Horace",Walpole,Horace,not_applicable,1717,1797,19,0.000314299,project_gutenberg
"Walpole, Hugh",Walpole,Hugh,not_applicable,1884,1941,19,0.000314299,project_gutenberg
"Bacheller, Irving",Bacheller,Irving,not_applicable,1859,1950,19,0.000314299,project_gutenberg
"Frazer, James George",Frazer,James George,not_applicable,1854,1941,19,0.000314299,project_gutenberg
"Bunyan, John",Bunyan,John,not_applicable,1628,1688,19,0.000314299,project_gutenberg
"Lord, John",Lord,John,not_applicable,1810,1894,19,0.000314299,project_gutenberg
"Fiske, John",Fiske,John,not_applicable,1842,1901,19,0.000314299,project_gutenberg
"Dewey, John",Dewey,John,not_applicable,1859,1952,19,0.000314299,project_gutenberg
"Lincoln, Joseph Crosby",Lincoln,Joseph Crosby,not_applicable,1870,1944,19,0.000314299,project_gutenberg
"Hamsun, Knut",Hamsun,Knut,not_applicable,1859,1952,19,0.000314299,project_gutenberg
"Johnston, Mary",Johnston,Mary,not_applicable,1870,1936,19,0.000314299,project_gutenberg
"Miller, Alex. McVeigh, Mrs.",McVeigh Miller,Alex,Mrs,1850,1937,19,0.000314299,project_gutenberg
"Henry, O.",Henry,O.,not_applicable,1862,1910,19,0.000314299,project_gutenberg
"Crane, Stephen",Crane,Stephen,not_applicable,1871,1900,19,0.000314299,project_gutenberg
"Aldrich, Thomas Bailey",Aldrich,Thomas Bailey,not_applicable,1836,1907,19,0.000314299,project_gutenberg
"Hudson, W. H. (William Henry)",Hudson,W. H. (William Henry),not_applicable,1841,1922,19,0.000314299,project_gutenberg
"Hauff, Wilhelm",Hauff,Wilhelm,not_applicable,1802,1827,19,0.000314299,project_gutenberg
"Atkinson, William Walker",Atkinson,William Walker,not_applicable,1862,1932,19,0.000314299,project_gutenberg
Erckmann-Chatrian,not_applicable,Erckmann-Chatrian,not_applicable,no_birthdate,no_deathdate,19,0.000314299,project_gutenberg
"Pushkin, Aleksandr Sergeevich",Pushkin,Aleksandr Sergeevich,not_applicable,1799,1837,18,0.000297757,project_gutenberg
"Tennyson, Alfred Tennyson, Baron",Tennyson,Alfred,not_applicable,1809,1892,18,0.000297757,project_gutenberg
"Benson, Arthur Christopher",Benson,Arthur Christopher,not_applicable,1862,1925,18,0.000297757,project_gutenberg
"Franklin, Benjamin",Franklin,Benjamin,not_applicable,1706,1790,18,0.000297757,project_gutenberg
"Stevenson, Burton Egbert",Stevenson,Burton Egbert,not_applicable,1872,1962,18,0.000297757,project_gutenberg
"Morris, Charles",Morris,Charles,not_applicable,1833,1922,18,0.000297757,project_gutenberg
"Hayes, Clair W. (Clair Wallace)",Hayes,Clair W. (Clair Wallace),not_applicable,1887,no_deathdate,18,0.000297757,project_gutenberg
"Field, Eugene",Field,Eugene,not_applicable,1850,1895,18,0.000297757,project_gutenberg
"Anstey, F.",Anstey,F.,not_applicable,1856,1934,18,0.000297757,project_gutenberg
"Brereton, F. S. (Frederick Sadleir)",Brereton,F. S. (Frederick Sadleir),not_applicable,1872,no_deathdate,18,0.000297757,project_gutenberg
"Mitton, G. E. (Geraldine Edith)",Mitton,G. E. (Geraldine Edith),not_applicable,1868,1955,18,0.000297757,project_gutenberg
"Moore, George",Moore,George,not_applicable,1852,1933,18,0.000297757,project_gutenberg
"Thoreau, Henry David",Thoreau,Henry David,not_applicable,1817,1862,18,0.000297757,project_gutenberg
"De Mille, James",De Mille,James,not_applicable,1833,1880,18,0.000297757,project_gutenberg
"Harris, Joel Chandler",Harris,Joel Chandler,not_applicable,1848,1908,18,0.000297757,project_gutenberg
"Ashton, John",Ashton,John,not_applicable,1834,1911,18,0.000297757,project_gutenberg
"Lie, Jonas",Lie,Jonas,not_applicable,1833,1908,18,0.000297757,project_gutenberg
"Munroe, Kirk",Munroe,Kirk,not_applicable,1850,1930,18,0.000297757,project_gutenberg
"Roy, Lillian Elizabeth",Roy,Lillian Elizabeth,not_applicable,1868,1932,18,0.000297757,project_gutenberg
"Saint-Simon, Louis de Rouvroy, duc de",Saint-Simon,Louis de Rouvroy,not_applicable,1675,1755,18,0.000297757,project_gutenberg
"Hakluyt, Richard",Hakluyt,Richard,not_applicable,no_birthdate,1616,18,0.000297757,project_gutenberg
"Burton, Richard Francis, Sir",Burton,Richard Francis,not_applicable,1821,1890,18,0.000297757,project_gutenberg
"Cullum, Ridgwell",Cullum,Ridgwell,not_applicable,1867,1943,18,0.000297757,project_gutenberg
"Kerr, Robert",Kerr,Robert,not_applicable,1755,1813,18,0.000297757,project_gutenberg
"Shaler, Robert",Shaler,Robert,not_applicable,no_birthdate,no_deathdate,18,0.000297757,project_gutenberg
"Rohmer, Sax",Rohmer,Sax,not_applicable,1883,1959,18,0.000297757,project_gutenberg
"Russell, William Clark",Russell,William Clark,not_applicable,1844,1911,18,0.000297757,project_gutenberg
Duchess,not_applicable,Duchess,not_applicable,no_birthdate,1897,18,0.000297757,project_gutenberg
"Lewis, Alfred Henry",Lewis,Alfred Henry,not_applicable,1857,1914,17,0.000281215,project_gutenberg
"Hulbert, Archer Butler",Hulbert,Archer Butler,not_applicable,1873,1933,17,0.000281215,project_gutenberg
"Fontenay, Charles L.",Fontenay,Charles L.,not_applicable,1917,2007,17,0.000281215,project_gutenberg
"Buysse, Cyriel",Buysse,Cyriel,not_applicable,1859,1932,17,0.000281215,project_gutenberg
"Erasmus, Desiderius",Erasmus,Desiderius,not_applicable,1469,1536,17,0.000281215,project_gutenberg
"Craik, Dinah Maria Mulock",Craik,Dinah Maria Mulock,not_applicable,1826,1887,17,0.000281215,project_gutenberg
"Wallace, Edgar",Wallace,Edgar,not_applicable,1875,1932,17,0.000281215,project_gutenberg
"Shoghi, Effendi",Shoghi,Effendi,not_applicable,1897,1957,17,0.000281215,project_gutenberg
"Haeckel, Ernst",Haeckel,Ernst,not_applicable,1834,1919,17,0.000281215,project_gutenberg
"Dell, Ethel M. (Ethel May)",Dell,Ethel M. (Ethel May),not_applicable,1881,1939,17,0.000281215,project_gutenberg
"Raymond, Evelyn",Raymond,Evelyn,not_applicable,1843,1910,17,0.000281215,project_gutenberg
"Smith, Evelyn E.",Smith,Evelyn E.,not_applicable,1922,2000,17,0.000281215,project_gutenberg
"Lynde, Francis",Lynde,Francis,not_applicable,1856,1930,17,0.000281215,project_gutenberg
"Ralphson, G. Harvey (George Harvey)",Ralphson,G. Harvey (George Harvey),not_applicable,1879,1940,17,0.000281215,project_gutenberg
