author_name,first_name,last_name,title,count,fraction_total,dataset
Edwidge Danticat,Edwidge,Danticat,,786,0.002165,open_syllabus
Joseph Campbell,Joseph,Campbell,,780,0.002148,open_syllabus
John Locke,John,Locke,,777,0.00214,open_syllabus
John Updike,John,Updike,,777,0.00214,open_syllabus
Gayatri Chakravorty Spivak,Gayatri,Chakravorty Spivak,,771,0.002124,open_syllabus
Tillie Olsen,Tillie,Olsen,,768,0.002115,open_syllabus
Susan Fawcett,Susan,Fawcett,,765,0.002107,open_syllabus
Charles Perrault,Charles,Perrault,,765,0.002107,open_syllabus
Derek Walcott,Derek,Walcott,,764,0.002104,open_syllabus
Nicholas Royle,Nicholas,Royle,,763,0.002102,open_syllabus
Emily Brontë,Emily,Brontë,,760,0.002093,open_syllabus
Horace Walpole,Horace,Walpole,,758,0.002088,open_syllabus
Susan Sontag,Susan,Sontag,,757,0.002085,open_syllabus
Dante Alighieri,Dante,Alighieri,,753,0.002074,open_syllabus
Katherine Anne Ackley,Katherine Anne,Ackley,,750,0.002066,open_syllabus
Jean-Paul Sartre,Jean-Paul,Sartre,,750,0.002066,open_syllabus
Audre Lorde,Audre,Lorde,,747,0.002058,open_syllabus
Bertolt Brecht,Bertolt,Brecht,,743,0.002047,open_syllabus
Homi K. Bhabha,Homi K,Bhabha,,742,0.002044,open_syllabus
Thomas Mann,Thomas,Mann,,740,0.002038,open_syllabus
Jean Toomer,Jean,Toomer,,739,0.002035,open_syllabus
Italo Calvino,Italo,Calvino,,737,0.00203,open_syllabus
Walter Scott,Walter,Scott,,736,0.002027,open_syllabus
Jean Baudrillard,Jean,Baudrillard,,735,0.002024,open_syllabus
Charles W. Chesnutt,Charles W,Chesnutt,,734,0.002022,open_syllabus
Jon Krakauer,Jon,Krakauer,,731,0.002013,open_syllabus
Paul A. Eschholz,Paul A,Eschholz,,729,0.002008,open_syllabus
Amy Tan,Amy,Tan,,728,0.002005,open_syllabus
Luigi Pirandello,Luigi,Pirandello,,725,0.001997,open_syllabus
Suzanne Collins,Suzanne,Collins,,719,0.00198,open_syllabus
Joan Didion,Joan,Didion,,719,0.00198,open_syllabus
Peter Elbow,Peter,Elbow,,717,0.001975,open_syllabus
James Weldon Johnson,James Weldon,Johnson,,717,0.001975,open_syllabus
Raymond Chandler,Raymond,Chandler,,714,0.001967,open_syllabus
Olaudah Equiano,Olaudah,Equiano,,714,0.001967,open_syllabus
Vincent B. Leitch,Vincent B,Leitch,,713,0.001964,open_syllabus
Harriet Beecher Stowe,Harriet,Beecher Stowe,,706,0.001945,open_syllabus
Duncan Wu,Duncan,Wu,,706,0.001945,open_syllabus
Gerard Manley Hopkins,Gerard Manley,Hopkins,,704,0.001939,open_syllabus
John Webster,John,Webster,,704,0.001939,open_syllabus
Linda Hutcheon,Linda,Hutcheon,,700,0.001928,open_syllabus
Alice Munro,Alice,Munro,,698,0.001923,open_syllabus
Linda H. Peterson,Linda H,Peterson,,698,0.001923,open_syllabus
John Schilb,John,Schilb,,697,0.00192,open_syllabus
Donald Morison Murray,Donald Morison,Murray,,696,0.001917,open_syllabus
Mary White Rowlandson,Mary White,Rowlandson,,696,0.001917,open_syllabus
Amiri Baraka,Amiri,Baraka,,694,0.001912,open_syllabus
Robert Fagles,Robert,Fagles,,684,0.001884,open_syllabus
John Clifford,John,Clifford,,677,0.001865,open_syllabus
Gabriel García Márquez,Gabriel,García Márquez,,673,0.001854,open_syllabus
Dorothy U. Seyler,Dorothy U,Seyler,,672,0.001851,open_syllabus
Rudolfo A. Anaya,Rudolfo A,Anaya,,670,0.001845,open_syllabus
Wole Soyinka,Wole,Soyinka,,665,0.001832,open_syllabus
Sharon Crowley,Sharon,Crowley,,660,0.001818,open_syllabus
E. M. W. Tillyard,E M W,Tillyard,,656,0.001807,open_syllabus
Donna Jeanne Haraway,Donna,Haraway,,655,0.001804,open_syllabus
Paul Gilroy,Paul,Gilroy,,651,0.001793,open_syllabus
Wilkie Collins,Wilkie,Collins,,650,0.00179,open_syllabus
Junot Díaz,Junot,Díaz,,650,0.00179,open_syllabus
Keith S. Folse,Keith S,Folse,,644,0.001774,open_syllabus
Janet M. Todd,Janet M,Todd,,644,0.001774,open_syllabus
Kelley Griffith,Kelley,Griffith,,641,0.001766,open_syllabus
Bharati Mukherjee,Bharati,Mukherjee,,640,0.001763,open_syllabus
John Bunyan,John,Bunyan,,638,0.001757,open_syllabus
Oliver Goldsmith,Oliver,Goldsmith,,635,0.001749,open_syllabus
Alan Sinfield,Alan,Sinfield,,634,0.001746,open_syllabus
James D. Lester,James D,Lester,,633,0.001744,open_syllabus
Mary Eleanor Wilkins Freeman,Mary Eleanor,Wilkins Freeeman,,633,0.001744,open_syllabus
Lois Lowry,Lois,Lowry,,629,0.001733,open_syllabus
Stephen Orgel,Stephen,Orgel,,629,0.001733,open_syllabus
Alfred Hitchcock,Alfred,Hitchcock,,628,0.00173,open_syllabus
Rebecca Harding Davis,Rebecca,Harding Davis,,627,0.001727,open_syllabus
Jonathan Bate,Jonathan,Bate,,626,0.001724,open_syllabus
Marilyn Butler,Marilyn,Butler,,626,0.001724,open_syllabus
William Godwin,William,Godwin,,624,0.001719,open_syllabus
Mary Ellen Guffey,Mary Ellen,Guffey,,623,0.001716,open_syllabus
Andrew Smith,Andrew,Smith,,621,0.00171,open_syllabus
Sherwood Anderson,Sherwood,Anderson,,620,0.001708,open_syllabus
Timothy Corrigan,Timothy,Corrigan,,615,0.001694,open_syllabus
Eavan Boland,Eavan,Boland,,614,0.001691,open_syllabus
Stanley Wells,Stanley,Wells,,614,0.001691,open_syllabus
Bobbie Ann Mason,Bobbie Ann,Mason,,613,0.001688,open_syllabus
Doris Lessing,Doris,Lessing,,611,0.001683,open_syllabus
Lynn Quitman Troyka,Lynn Quitman,Troyka,,610,0.00168,open_syllabus
Theodore Dreiser,Theodore,Dreiser,,609,0.001677,open_syllabus
Wilhelm Grimm,Wilhelm,Grimm,,609,0.001677,open_syllabus
Harold Pinter,Harold,Pinter,,608,0.001675,open_syllabus
Derek Attridge,Derek,Attridge,,606,0.001669,open_syllabus
Ian P. Watt,Ian P,Watt,,606,0.001669,open_syllabus
Gary Colombo,Gary,Colombo,,603,0.001661,open_syllabus
Immanuel Kant,Immanuel,Kant,,603,0.001661,open_syllabus
Dashiell Hammett,Dashiell,Hammett,,601,0.001655,open_syllabus
Elie Wiesel,Elie,Wiesel,,601,0.001655,open_syllabus
Hugh Haughton,Hugh,Haughton,,600,0.001653,open_syllabus
Tony Kushner,Tony,Kushner,,600,0.001653,open_syllabus
Northrop Frye,Northrop,Frye,,599,0.00165,open_syllabus
Patricia Waugh,Patricia,Waugh,,599,0.00165,open_syllabus
Michael Ryan,Michael,Ryan,,596,0.001642,open_syllabus
Hanif Kureishi,Hanif,Kureishi,,595,0.001639,open_syllabus
David Sedaris,David,Sedaris,,595,0.001639,open_syllabus
Supryia M. Ray,Supryia M,Ray,,592,0.001631,open_syllabus
Helen Vendler,Helen,Vendler,,592,0.001631,open_syllabus
Bonnie Lisle,Bonnie,Lisle,,591,0.001628,open_syllabus
Jon Stallworthy,Jon,Stallworthy,,590,0.001625,open_syllabus
Nicholas Carr,Nicholas,Carr,,589,0.001622,open_syllabus
Barbara Kingsolver,Barbara,Kingsolver,,585,0.001611,open_syllabus
David Mamet,David,Mamet,,585,0.001611,open_syllabus
Margaret W. Ferguson,Margaret W,Ferguson,,584,0.001609,open_syllabus
Samuel S. Cohen,Samuel S,Cohen,,583,0.001606,open_syllabus
Robert Cullen,Robert,Cullen,,583,0.001606,open_syllabus
Cotton Mather,Cotton,Mather,,583,0.001606,open_syllabus
Ross C. Murfin,RossC,Murfin,,581,0.0016,open_syllabus
E. T. Donaldson,E T,Donaldson,,578,0.001592,open_syllabus
David McLintock,David,McLintock,,571,0.001573,open_syllabus
Edward Albee,Edward,Albee,,570,0.00157,open_syllabus
Harper Lee,Harper,Lee,,570,0.00157,open_syllabus
William Congreve,William,Congreve,,568,0.001564,open_syllabus
John Gardner,John,Gardner,,566,0.001559,open_syllabus
Laura Mulvey,Laura,Mulvey,,566,0.001559,open_syllabus
Richard D. Altick,Richard D,Altick,,565,0.001556,open_syllabus
Gilles Deleuze,Gilles,Deleuze,,564,0.001553,open_syllabus
Elena Vestri Solomon,Elena Vestri,Solomon,,562,0.001548,open_syllabus
Robert Lowell,Robert,Lowell,,560,0.001542,open_syllabus
Malcolm Gladwell,Malcolm,Gladwell,,559,0.00154,open_syllabus
Barbara Ehrenreich,Barbara,Ehrenreich,,558,0.001537,open_syllabus
James Boswell,James,Boswell,,557,0.001534,open_syllabus
Laura J. Gurak,Laura J,Gurak,,557,0.001534,open_syllabus
Philip Larkin,Philip,Larkin,,557,0.001534,open_syllabus
Anne Kostelanetz Mellor,Anne Kostelanetz,Mellor,,556,0.001531,open_syllabus
Abraham Lincoln,Abraham,Lincoln,,553,0.001523,open_syllabus
John Mauk,John,Mauk,,553,0.001523,open_syllabus
Thomas N. Huckin,Thomas N,Huckin,,551,0.001518,open_syllabus
Ernest J. Gaines,Ernest J,Gaines,,550,0.001515,open_syllabus
Paul Auster,Paul,Auster,,549,0.001512,open_syllabus
William S. Burroughs,William S,Burroughs,,545,0.001501,open_syllabus
Julia Kristeva,Julia,Kristeva,,545,0.001501,open_syllabus
Michael Pollan,Michael,Pollan,,545,0.001501,open_syllabus
Michael McCarthy,Michael,McCarthy,,544,0.001498,open_syllabus
John Metz,John,Metz,,543,0.001496,open_syllabus
Fanny Burney,Fanny,Burney,,539,0.001485,open_syllabus
Truman Capote,Truman,Capote,,539,0.001485,open_syllabus
Kitty O. Locker,Kitty O,Locker,,539,0.001485,open_syllabus
Ania Loomba,Ania,Loomba,,538,0.001482,open_syllabus
Kate L. Turabian,Kate L,Turabian,,536,0.001476,open_syllabus
Simone De Beauvoir,Simone,de Beauvoir,,535,0.001474,open_syllabus
Thomas Middleton,Thomas,Middleton,,535,0.001474,open_syllabus
Molière,Molière,,,535,0.001474,open_syllabus
Joseph Addison,Joseph,Addison,,534,0.001471,open_syllabus
Maurice Sendak,Maurice,Sendak,,534,0.001471,open_syllabus
Charles Brockden Brown,Charles Brockden,Brown,,533,0.001468,open_syllabus
Horace,Horace,,,533,0.001468,open_syllabus
Ferdinand De Saussure,Ferdinand,de Saussure,,531,0.001463,open_syllabus
Ronald Carter,Ronald,Carter,,528,0.001454,open_syllabus
Paul Fussell,Paul,Fussell,,528,0.001454,open_syllabus
Laurence Perrine,Laurence,Perrine,,528,0.001454,open_syllabus
Ronald King,Ronald,King,,527,0.001452,open_syllabus
Caryl Churchill,Caryl,Churchill,,526,0.001449,open_syllabus
Evelyn Waugh,Evelyn,Waugh,,526,0.001449,open_syllabus
Theodor W. Adorno,Theodor W,Adorno,,522,0.001438,open_syllabus
John M. Swales,John M,Swales,,522,0.001438,open_syllabus
Barbara Fine Clouse,Barbara Fine,Clouse,,521,0.001435,open_syllabus
Brian Friel,Brian,Friel,,519,0.00143,open_syllabus
Mary Jo Salter,Mary Jo,Salter,,519,0.00143,open_syllabus
Caedmon,Caedmon,,,518,0.001427,open_syllabus
Fred Botting,Fred,Botting,,517,0.001424,open_syllabus
Alain Locke,Alain,Locke,,517,0.001424,open_syllabus
E. L. Doctorow,E L,Doctorow,,513,0.001413,open_syllabus
Richard A. Lanham,Richard A,Lanham,,513,0.001413,open_syllabus
Judith Nadell,Judith,Nadell,,513,0.001413,open_syllabus
Natalie Goldberg,Natalie,Goldberg,,512,0.00141,open_syllabus
William Morris,William,Morris,,512,0.00141,open_syllabus
Peter Childs,Peter,Childs,,511,0.001407,open_syllabus
L. Mulvey,L,Mulvey,,510,0.001405,open_syllabus
Maria Tatar,Maria,Tatar,,510,0.001405,open_syllabus
John C. Brereton,John C,Brereton,,509,0.001402,open_syllabus
Kenneth Branagh,Kenneth,Branagh,,508,0.001399,open_syllabus
Kenneth Burke,Kenneth,Burke,,508,0.001399,open_syllabus
Benedict R. O.'G. Anderson,Benedict Richard O'Gorman,Anderson,,507,0.001396,open_syllabus
R. V. Cassill,R V,Cassill,,507,0.001396,open_syllabus
Annette T. Rottenberg,Annette T,Rottenberg,,507,0.001396,open_syllabus
Christine A. Hult,Christine A,Hult,,504,0.001388,open_syllabus
Peter Hunt,Peter,Hunt,,504,0.001388,open_syllabus
Hesiod,Hesiod,,,503,0.001385,open_syllabus
Lynne Truss,Lynne,Truss,,502,0.001383,open_syllabus
Judith Bell,Judith,Bell,,501,0.00138,open_syllabus
David Rosenwasser,David,Rosenwasser,,501,0.00138,open_syllabus
Martin Coyle,Martin,Coyle,,500,0.001377,open_syllabus
David Henry Hwang,David Henry,Hwang,,498,0.001372,open_syllabus
Bernard Malamud,Bernard,Malamud,,497,0.001369,open_syllabus
Randall VanderMey,Randall,VanderMey,,497,0.001369,open_syllabus
Stephen Bailey,Stephen,Bailey,,496,0.001366,open_syllabus
Ted Hughes,Ted,Hughes,,495,0.001363,open_syllabus
John Smith,John,Smith,,495,0.001363,open_syllabus
Chris Baldick,Chris,Baldick,,494,0.001361,open_syllabus
William Dean Howells,William Dean,Howells,,494,0.001361,open_syllabus
Cleanth Brooks,Cleanth,Brooks,,493,0.001358,open_syllabus
John Barth,John,Barth,,492,0.001355,open_syllabus
David Bordwell,David,Bordwell,,492,0.001355,open_syllabus
John Gay,John,Gay,,490,0.00135,open_syllabus
William Langland,William,Langland,,490,0.00135,open_syllabus
Lee E. Brandon,Lee E,Brandon,,488,0.001344,open_syllabus
Robert Burns,Robert,Burns,,488,0.001344,open_syllabus
Nadine Gordimer,Nadine,Gordimer,,488,0.001344,open_syllabus
Edward Abbey,Edward,Abbey,,487,0.001341,open_syllabus
Lynne Gaetz,Lynne,Gaetz,,487,0.001341,open_syllabus
Khaled Hosseini,Khaled,Hosseini,,487,0.001341,open_syllabus
Martha Kolln,Martha,Kolln,,487,0.001341,open_syllabus
Janice Peritz,Janice,Peritz,,487,0.001341,open_syllabus
Suneeti Phadke,Suneeti,Phadke,,487,0.001341,open_syllabus
John R. Trimble,John R,Trimble,,487,0.001341,open_syllabus
Dave Eggers,Dave,Eggers,,485,0.001336,open_syllabus
E. B. White,E B,White,,485,0.001336,open_syllabus
Margaret Fuller,Margaret,Fuller,,483,0.00133,open_syllabus
J. M. Synge,J M,Synge,,483,0.00133,open_syllabus
Thomas Cooley,Thomas,Cooley,,482,0.001328,open_syllabus
Hannah Webster Foster,Hannah Webster,Foster,,481,0.001325,open_syllabus
Lois Tyson,Lois,Tyson,,480,0.001322,open_syllabus
Susan Anker,Susan,Anker,,479,0.001319,open_syllabus
Mike Palmquist,Mike,Palmquist,,479,0.001319,open_syllabus
V. S. Naipaul,V S,Naipaul,,478,0.001317,open_syllabus
Marjorie Perloff,Marjorie,Perloff,,475,0.001308,open_syllabus
Gloria AnzaldúA,Gloria,AnzaldúA,,474,0.001306,open_syllabus
William Golding,William,Golding,,474,0.001306,open_syllabus
Elizabeth McMahan,Elizabeth,McMahan,,473,0.001303,open_syllabus
John Peck,John,Peck,,470,0.001295,open_syllabus
Orson Scott Card,Orson Scott,Card,,469,0.001292,open_syllabus
Michel De Montaigne,Michel,de Montaigne,,468,0.001289,open_syllabus
Andrew Hadfield,Andrew,Hadfield,,467,0.001286,open_syllabus
Claudia Rankine,Claudia,Rankine,,466,0.001284,open_syllabus
Ken Kesey,Ken,Kesey,,465,0.001281,open_syllabus
Nancy V. Wood,Nancy V,Wood,,465,0.001281,open_syllabus
John Pick,John,Pick,,464,0.001278,open_syllabus
Andrea Levy,Andrea,Levy,,463,0.001275,open_syllabus
John Fowles,John,Fowles,,462,0.001273,open_syllabus
Neil Postman,Neil,Postman,,462,0.001273,open_syllabus
J. Hector St. John De Crèvecoeur,J. Hector,St. John De Crèvecoeur,,462,0.001273,open_syllabus
Clyde S. Kilby,Clyde S,Kilby,,461,0.00127,open_syllabus
George B. Perkins,George B,Perkins,,461,0.00127,open_syllabus
A. S. Byatt,A S,Byatt,,459,0.001264,open_syllabus
Rachel Carson,Rachel,Carson,,459,0.001264,open_syllabus
Frank O.'Connor,Frank,O'Connor,,459,0.001264,open_syllabus
Joseph F. Trimmer,Joseph F,Trimmer,,459,0.001264,open_syllabus
Malcolm P. Douglass,Malcolm P,Douglass,,458,0.001262,open_syllabus
Stanley Eugene Fish,Stanley Eugene,Fish,,457,0.001259,open_syllabus
Christine,Christine,,,456,0.001256,open_syllabus
E. E. Cummings,E E,Cummings,,454,0.00125,open_syllabus
Stuart Curran,Stuart,Curran,,454,0.00125,open_syllabus
David Morley,David,Morley,,454,0.00125,open_syllabus
Richard Rodriguez,Richard,Rodriguez,,452,0.001245,open_syllabus
Nicholas Roe,Nicholas,Roe,,452,0.001245,open_syllabus
Julie Rivkin,Julie,Rivkin,,451,0.001242,open_syllabus
Joseph Bristow,Joseph,Bristow,,450,0.001239,open_syllabus
Anthony Burgess,Anthony,Burgess,,450,0.001239,open_syllabus
Agatha Christie,Agatha,Christie,,450,0.001239,open_syllabus
Mark Strand,Mark,Strand,,450,0.001239,open_syllabus
Michael Swan,Michael,Swan,,450,0.001239,open_syllabus
John Gooch,John,Gooch,,449,0.001237,open_syllabus
Marion Fredman,Marion,Fredman,,448,0.001234,open_syllabus
Erica Messenger,Erica,Messenger,,448,0.001234,open_syllabus
Nick Miller,Nick,Miller,,448,0.001234,open_syllabus
Raymond Murphy,Raymond,Murphy,,447,0.001231,open_syllabus
Samuel Pepys,Samuel,Pepys,,447,0.001231,open_syllabus
Primo Levi,Primo,Levi,,445,0.001226,open_syllabus
Philip Pullman,Philip,Pullman,,445,0.001226,open_syllabus
J. M. Barrie,J M,Barrie,,444,0.001223,open_syllabus
Pablo Neruda,Pablo,Neruda,,444,0.001223,open_syllabus
Rowson,Rowson,,,444,0.001223,open_syllabus
Pierre Bourdieu,Pierre,Bourdieu,,443,0.00122,open_syllabus
William Cullen Bryant,William Cullen,Bryant,,442,0.001217,open_syllabus
Walter J. Ong,Walter J,Ong,,441,0.001215,open_syllabus
Isaac Asimov,Isaac,Asimov,,438,0.001206,open_syllabus
Tsitsi Dangarembga,Tsitsi,Dangarembga,,437,0.001204,open_syllabus
David Bartholomae,David,Bartholomae,,435,0.001198,open_syllabus
Suzan-Lori Parks,Suzan-Lori,Parks,,435,0.001198,open_syllabus
Betty Schrampfer Azar,Betty Schrampfer,Azar,,433,0.001193,open_syllabus
Marcus Tullius Cicero,Marcus Tullius,Cicero,,431,0.001187,open_syllabus
Umberto Eco,Umberto,Eco,,431,0.001187,open_syllabus
Chimamanda Ngozi Adichie,Chimamanda,Ngozi Adichie,,431,0.001187,open_syllabus
Tony Petrosky,Tony,Petrosky,,431,0.001187,open_syllabus
Michael H. Levenson,Michael H,Levenson,,430,0.001184,open_syllabus
William L. Andrews,William L,Andrews,,429,0.001182,open_syllabus
Henry Wadsworth Longfellow,Henry Wadsworth,Longfellow,,429,0.001182,open_syllabus
Roald Dahl,Roald,Dahl,,428,0.001179,open_syllabus
Maria Edgeworth,Maria,Edgeworth,,428,0.001179,open_syllabus
Katherine Hayles,Katherine,Hayles,,427,0.001176,open_syllabus
Dominic Head,Dominic,Head,,427,0.001176,open_syllabus
Michael Austin,Michael,Austin,,426,0.001173,open_syllabus
Hermann Hesse,Hermann,Hesse,,426,0.001173,open_syllabus
H. P. Lovecraft,H P,Lovecraft,,426,0.001173,open_syllabus
April Muchmore-Vokoun,April,Muchmore-Vokoun,,426,0.001173,open_syllabus
Jonathan Safran Foer,Jonathan Safran,Foer,,425,0.001171,open_syllabus
Jon Furberg,Jon,Furberg,,424,0.001168,open_syllabus
Richard Hopkins,Richard,Hopkins,,424,0.001168,open_syllabus
Timothy W. Crusius,Timothy W,Crusius,,423,0.001165,open_syllabus
Richard Ellmann,Richard,Ellmann,,423,0.001165,open_syllabus
Teresa Ferster Glazier,Teresa Ferster,Glazier,,423,0.001165,open_syllabus
Chris Hart,Chris,Hart,,422,0.001162,open_syllabus
Richard Pears,Richard,Pears,,422,0.001162,open_syllabus
Rainer Maria Rilke,Rainer Maria,Rilke,,422,0.001162,open_syllabus
Anthony Trollope,Anthony,Trollope,,421,0.00116,open_syllabus
Gloria Naylor,Gloria,Naylor,,420,0.001157,open_syllabus
Rene Descartes,Rene,Descartes,,418,0.001151,open_syllabus
Jonathan Dollimore,Jonathan,Dollimore,,418,0.001151,open_syllabus
Ishmael Reed,Ishmael,Reed,,418,0.001151,open_syllabus
Eric Schlosser,Eric,Schlosser,,418,0.001151,open_syllabus
Graham J. Shields,Graham J,Shields,,418,0.001151,open_syllabus
Philip Tew,Philip,Tew,,418,0.001151,open_syllabus
Gillie Bolton,Gillie,Bolton,,417,0.001149,open_syllabus
J. David Bolter,J David,Bolter,,416,0.001146,open_syllabus
Bryan Greetham,Bryan,Greetham,,416,0.001146,open_syllabus
Confucius,Confucius,,,415,0.001143,open_syllabus
William Hogarth,William,Hogarth,,414,0.00114,open_syllabus
Russ McDonald,Russ,McDonald,,414,0.00114,open_syllabus
Terry Myers Zawacki,Terry Myers,Zawacki,,413,0.001138,open_syllabus
Isabel Allende,Isabel,Allende,,412,0.001135,open_syllabus
Carolyn E. Channell,Carolyn E,Channell,,412,0.001135,open_syllabus
Barack Obama,Barack,Obama,,412,0.001135,open_syllabus
Robert Emmett Owen,Robert Emmett,Owen,,412,0.001135,open_syllabus
Frank Rosewater,Frank,Rosewater,,412,0.001135,open_syllabus
Philip C. Kolin,Philip C,Kolin,,411,0.001132,open_syllabus
Tim F. Flannery,Tim F,Flannery,,410,0.001129,open_syllabus
Martin Puchner,Martin,Puchner,,409,0.001127,open_syllabus
Sacvan Bercovitch,Sacvan,Bercovitch,,406,0.001118,open_syllabus
John Ashbery,John,Ashbery,,404,0.001113,open_syllabus
Maureen Daly Goggin,Maureen Daly,Goggin,,404,0.001113,open_syllabus
J. Paul Hunter,J Paul,Hunter,,404,0.001113,open_syllabus
Thomas Robert Jehn,Thomas Robert,Jehn,,403,0.00111,open_syllabus
Jane Rosenzweig,Jane,Rosenzweig,,403,0.00111,open_syllabus
Julia Alvarez,Julia,Alvarez,,402,0.001107,open_syllabus
Jean E. Howard,Jean E,Howard,,402,0.001107,open_syllabus
Barbauld,Barbauld,,,399,0.001099,open_syllabus
Thomas R. Arp,Thomas R,Arp,,398,0.001096,open_syllabus
Peter Brooker,Peter,Brooker,,398,0.001096,open_syllabus
Jill Stephen,Jill,Stephen,,398,0.001096,open_syllabus
Jerome Beaty,Jerome,Beaty,,397,0.001093,open_syllabus
Mary Oliver,Mary,Oliver,,397,0.001093,open_syllabus
Keith Please,Keith,Please,,397,0.001093,open_syllabus
